Date,Franklin India Corporate Debt Fund - Direct - GROWTH,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,Sundaram Corporate Bond Fund Direct Plan - Growth,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,Invesco India Corporate Bond Fund - Direct Plan - Growth,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,HDFC Corporate Bond Fund - Growth Option - Direct Plan,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,Kotak Corporate Bond Fund- Direct Plan- Growth Option,BANDHAN Corporate Bond Fund - Direct Growth,PGIM India Corporate Bond Fund - Direct Plan - Growth,Axis Corporate Bond Fund - Direct Plan Growth,Union Corporate Bond Fund - Direct Plan - Growth Option,UTI Corporate Bond Fund - Direct Plan - Growth Option,DSP Corporate Bond Fund - Direct - Growth,SBI Corporate Bond Fund - Direct Plan - Growth,Mirae Asset Corporate Bond Fund Direct Growth Plan,Tata Corporate Bond Fund-Direct Plan-Growth,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,HSBC Corporate Bond Fund - Direct Growth,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH
2021-09-16,84.0037,48.475,32.9231,89.4842,2692.0449,24.2012,26.0428,18.5778,3076.0733,15.7879,37.7064,13.9719,12.4699,13.1793,13.0495,12.5599,10.3342,,,,
2021-09-17,84.0242,48.4798,32.9306,89.4918,2692.4775,24.2104,26.0474,18.5786,3076.7584,15.7894,37.7083,13.9736,12.4714,13.1805,13.051,12.5612,10.3333,,,,
2021-09-20,84.0624,48.5043,32.9422,89.5534,2693.7852,24.2331,26.066,18.5848,3078.1465,15.7966,37.7413,13.982,12.4774,13.1859,13.0546,12.5681,10.336,,,,
2021-09-21,84.0553,48.5049,32.9402,89.5591,2693.8367,24.2356,26.0664,18.588,3078.3808,15.7935,37.7564,13.9834,12.4799,13.1872,13.0554,12.5678,10.3365,,,,
2021-09-22,84.0699,48.5086,32.939,89.5538,2693.8005,24.2399,26.0805,18.5915,3079.0133,15.7944,37.7496,13.9836,12.4787,13.1867,13.0544,12.5667,10.3364,,,,
2021-09-23,84.0661,48.529,32.9418,89.5638,2694.0242,24.2423,26.0859,18.5893,3079.2491,15.7907,37.745,13.984,12.4777,13.187,13.0548,12.5688,10.3384,,,,
2021-09-24,83.9904,48.5087,32.9269,89.5226,2690.6717,24.2235,26.0536,18.5744,3077.2228,15.771,37.7302,13.9796,12.4672,13.1794,13.0528,12.5604,10.3273,,,,
2021-09-27,83.972,48.5064,32.9213,89.5199,2689.2494,24.2249,26.048,18.5697,3077.0156,15.7631,37.731,13.98,12.4637,13.1764,13.0556,12.5586,10.3256,,,,
2021-09-28,83.9923,48.5219,32.9247,89.5382,2689.7169,24.2291,26.0559,18.5701,3078.2011,15.7658,37.7345,13.9836,12.4693,13.1786,13.0549,12.5653,10.3252,,,,
2021-09-29,83.985,48.4918,32.9087,89.5067,2689.1542,24.2282,26.0458,18.5659,3078.1778,15.7649,37.7377,13.9809,12.4629,13.1742,13.054,12.5585,10.3229,,,,
2021-09-30,83.9722,48.4971,32.8926,89.4972,2689.0116,24.2365,26.0521,18.568,3079.2784,15.7609,37.736,13.9815,12.4635,13.1721,13.056,12.5586,10.3254,,,,
2021-10-01,83.9769,48.4908,32.889,89.5024,2688.54,24.2291,26.0455,18.5654,3079.2534,15.76,37.7346,13.9817,12.4627,13.1762,13.0564,12.5576,10.3247,,,,
2021-10-04,84.0006,48.5203,32.9045,89.5317,2689.4868,24.2388,26.0593,18.5695,3080.5048,15.7664,37.7448,13.9883,12.4629,13.1782,13.061,12.5642,10.3267,,,,
2021-10-05,83.977,48.5003,32.8917,89.4833,2688.2415,24.231,26.0494,18.5544,3079.2245,15.7586,37.7338,13.9806,12.4592,13.1702,13.0615,12.561,10.3232,,,,
2021-10-06,83.9653,48.4981,32.8793,89.4609,2687.8603,24.2243,26.0471,18.5544,3079.0971,15.7551,37.726,13.9805,12.4553,13.1689,13.0618,12.5598,10.3236,,,,
2021-10-07,83.9748,48.4932,32.8845,89.4793,2687.886,24.2366,26.0416,18.5546,3079.2802,15.7557,37.7212,13.9807,12.452,13.172,13.0635,12.5581,10.3239,,,,
2021-10-08,83.9837,48.4997,32.9039,89.4719,2688.6517,24.2096,26.0307,18.5588,3079.6061,15.7618,37.7382,13.9821,12.4566,13.1762,13.0662,12.5606,10.329,,,,
2021-10-11,84.0042,48.5147,32.9137,89.4871,2689.1594,24.2119,26.0324,18.562,3081.0951,15.7675,37.7514,13.9878,12.4597,13.1832,13.0721,12.5631,10.3301,,,,
2021-10-12,84.032,48.5371,32.9245,89.5138,2689.816,24.2146,26.0406,18.5693,3081.8029,15.7746,37.7539,13.99,12.4652,13.1895,13.0741,12.5667,10.3311,,,,
2021-10-13,84.0845,48.5504,32.9352,89.5521,2691.1471,24.2233,26.0538,18.5766,3083.0143,15.7867,37.7734,13.994,12.4703,13.1919,13.0773,12.5707,10.3353,,,,
2021-10-14,84.1028,48.5616,32.938,89.5711,2691.4114,24.2244,26.0516,18.5765,3083.3444,15.7893,37.7541,13.9927,12.4679,13.1929,13.0783,12.5704,10.3366,,,,
2021-10-18,84.0946,48.5791,32.9486,89.5663,2691.0412,24.2247,26.0485,18.5741,3084.3584,15.7834,37.7665,13.9964,12.4655,13.1961,13.0817,12.5727,10.3356,,,,
2021-10-20,84.0776,48.5652,32.942,89.5406,2690.2811,24.2238,26.0444,18.5738,3084.6446,15.7786,37.7565,13.9923,12.4633,13.194,13.0823,12.572,10.3323,,,,
2021-10-21,84.1049,48.5975,32.9539,89.5926,2691.4983,24.2433,26.065,18.5814,3085.0894,15.785,37.7659,13.9983,12.4722,13.1939,13.0828,12.58,10.3345,,,,
2021-10-22,84.1232,48.6085,32.9539,89.6015,2691.5096,24.2514,26.0736,18.5821,3085.9058,15.7864,37.7698,14.0,12.4722,13.1949,13.0837,12.581,10.3336,,,,
2021-10-25,84.1262,48.6301,32.9547,89.6353,2692.0078,24.267,26.1001,18.5811,3087.2521,15.7824,37.7745,14.0033,12.4758,13.1959,13.0866,12.5846,10.3347,,,,
2021-10-26,84.1185,48.5921,32.9474,89.6101,2691.666,24.2615,26.0911,18.5811,3087.2515,15.781,37.7736,13.9999,12.4757,13.1963,13.086,12.5789,10.3358,,,,
2021-10-27,84.1203,48.5821,32.9451,89.6115,2691.533,24.2755,26.0912,18.5825,3086.4681,15.7843,37.7785,14.0011,12.4762,13.1956,13.0848,12.5756,10.3339,,,,
2021-10-28,84.1035,48.5848,32.9318,89.5939,2691.0987,24.2803,26.0905,18.5817,3086.4637,15.7783,37.7636,13.9991,12.472,13.1952,13.0865,12.5746,10.3318,,,,
2021-10-29,84.0859,48.5738,32.9216,89.5572,2690.2324,24.2656,26.078,18.5767,3085.5649,15.776,37.7461,13.9931,12.4697,13.1907,13.087,12.5732,10.3306,,,,
2021-11-01,84.1113,48.5856,32.9282,89.5702,2690.6636,24.2644,26.0766,18.5782,3085.6636,15.7752,37.764,13.9971,12.4744,13.1932,13.09,12.5741,10.3337,,,,
2021-11-02,84.1198,48.5845,32.9238,89.5681,2690.6632,24.2676,26.0777,18.5788,3085.3317,15.7771,37.7546,13.9979,12.4749,13.1893,13.0909,12.5737,10.3315,,,,
2021-11-03,84.1434,48.597,32.9389,89.5773,2691.1012,24.2736,26.0812,18.5846,3085.1406,15.7807,37.7502,14.0,12.4778,13.1913,13.0929,12.5759,10.3332,,,,
2021-11-08,84.2564,48.6597,32.9858,89.7142,2695.5369,24.3159,26.1219,18.6105,3088.2545,15.8085,37.8039,14.0232,12.4992,13.21,13.1027,12.589,10.3482,,,,
2021-11-09,84.2946,48.6772,33.0076,89.7538,2696.7812,24.3317,26.1294,18.6189,3089.1707,15.8194,37.8132,14.0294,12.5031,13.2157,13.1054,12.5938,10.3511,,,,
2021-11-10,84.3058,48.6832,33.0108,89.7559,2697.0082,24.3326,26.1309,18.6219,3089.5035,15.8201,37.8224,14.0271,12.5055,13.2171,13.1081,12.5951,10.352,,,,
2021-11-11,84.2867,48.6973,33.0003,89.7441,2696.0034,24.3339,26.1384,18.6136,3090.6329,15.8118,37.8246,14.0242,12.4974,13.2135,13.1091,12.6008,10.348,,,,
2021-11-12,84.2904,48.7084,32.9939,89.7551,2696.3557,24.3386,26.1474,18.6138,3091.2428,15.8114,37.8265,14.0263,12.4999,13.2147,13.1111,12.6012,10.3492,,,,
2021-11-15,84.3287,48.724,33.0144,89.7855,2697.566,24.3544,26.1643,18.6215,3092.0828,15.8196,37.8346,14.0313,12.5031,13.2186,13.1145,12.6059,10.3514,,,,
2021-11-16,84.3374,48.7156,33.021,89.7983,2697.4114,24.3557,26.1625,18.6251,3091.8299,15.8207,37.8363,14.0318,12.5028,13.2205,13.116,12.6066,10.3528,,,,
2021-11-17,84.3384,48.7214,33.0123,89.814,2697.5827,24.3599,26.1656,18.6246,3091.9419,15.8179,37.8421,14.0337,12.5051,13.2205,13.1173,12.607,10.3526,,,,
2021-11-18,84.3587,48.7285,33.0256,89.8494,2698.4263,24.3698,26.1687,18.6295,3092.7514,15.8287,37.8493,14.0372,12.5088,13.2244,13.1183,12.6098,10.3554,,,,
2021-11-22,84.4056,48.7511,33.0441,89.9027,2700.0406,24.3831,26.1867,18.6383,3094.0673,15.8382,37.8664,14.0442,12.5133,13.2328,13.1242,12.6158,10.3616,,,,
2021-11-23,84.4073,48.7612,33.0477,89.9069,2699.9439,24.3865,26.1906,18.6376,3094.4512,15.838,37.8679,14.0433,12.5142,13.233,13.125,12.6169,10.3617,,,,
2021-11-24,84.4039,48.7543,33.0436,89.9002,2699.7277,24.3823,26.1909,18.6339,3094.3121,15.8381,37.8657,14.0427,12.5146,13.2334,13.1264,12.6166,10.3584,,,,
2021-11-25,84.4086,48.7553,33.0463,89.9062,2700.1537,24.3857,26.1914,18.6358,3094.4026,15.8394,37.8702,14.044,12.5157,13.2337,13.1274,12.6169,10.3597,,,,
2021-11-26,84.4533,48.7616,33.0537,89.9388,2701.5467,24.3894,26.1918,18.6446,3094.6356,15.8494,37.8753,14.0484,12.5183,13.2393,13.1295,12.6146,10.3625,,,,
2021-11-29,84.4761,48.7852,33.0651,89.9655,2702.493,24.394,26.197,18.6523,3094.8339,15.856,37.8801,14.0519,12.5216,13.2434,13.1337,12.6178,10.367,,,,
2021-11-30,84.4996,48.7932,33.073,89.9918,2703.0293,24.4052,26.2052,18.6574,3094.8487,15.8603,37.8998,14.0578,12.5246,13.2439,13.136,12.6193,10.3686,,,,
2021-12-01,84.502,48.7995,33.0734,89.9898,2703.1442,24.4063,26.2077,18.6574,3095.5449,15.857,37.8976,14.0575,12.5258,13.2458,13.1401,12.6207,10.3708,,,,
2021-12-02,84.5207,48.8163,33.082,90.0199,2704.2137,24.4144,26.2239,18.6615,3096.6702,15.8619,37.9098,14.0633,12.5295,13.2497,13.1415,12.6244,10.3738,,,,
2021-12-03,84.5368,48.8223,33.0828,90.0236,2704.3035,24.4058,26.2189,18.6631,3096.679,15.862,37.9119,14.0657,12.5313,13.2508,13.1427,12.6242,10.3747,,,,
2021-12-06,84.5635,48.8581,33.0887,90.0635,2705.1959,24.4216,26.2421,18.6674,3097.8022,15.864,37.9282,14.0715,12.5391,13.2536,13.1469,12.6318,10.3766,,,,
2021-12-07,84.5702,48.8568,33.0927,90.0577,2705.0797,24.4164,26.2394,18.666,3097.9139,15.8623,37.9229,14.0703,12.536,13.2538,13.1474,12.6324,10.3775,10.0077,,,
2021-12-08,84.6096,48.8751,33.111,90.1041,2707.0584,24.4305,26.256,18.6759,3099.7624,15.8752,37.9437,14.079,12.5441,13.2601,13.1518,12.6386,10.3839,10.0129,,,
2021-12-09,84.6331,48.8847,33.1063,90.1217,2707.3974,24.4333,26.2601,18.6774,3100.0879,15.8778,37.946,14.081,12.5454,13.262,13.1532,12.6401,10.3848,10.0136,,,
2021-12-10,84.6176,48.8905,33.1077,90.1079,2707.293,24.4269,26.2616,18.6795,3100.0308,15.8768,37.9467,14.0796,12.547,13.2634,13.1535,12.6403,10.3853,10.0136,,,
2021-12-13,84.6283,48.8993,33.1038,90.1311,2707.7282,24.4326,26.2628,18.6823,3100.9869,15.8815,37.9582,14.0862,12.5438,13.2655,13.157,12.6397,10.3866,10.0146,,,
2021-12-14,84.6366,48.913,33.1131,90.1635,2708.7872,24.4397,26.282,18.6839,3102.2899,15.8831,37.9753,14.0891,12.55,13.2661,13.1632,12.6446,10.3919,10.0157,,,
2021-12-15,84.6421,48.9224,33.1122,90.1671,2708.678,24.4461,26.2851,18.6835,3101.4722,15.8826,37.9653,14.0883,12.552,13.2676,13.1605,12.6468,10.3894,10.0152,,,
2021-12-16,84.646,48.9291,33.1038,90.1782,2708.6165,24.4468,26.2884,18.6854,3102.1919,15.8834,37.9658,14.0896,12.5535,13.2689,13.1613,12.6483,10.3895,10.0185,,,
2021-12-17,84.6315,48.9281,33.1073,90.1545,2708.2765,24.4334,26.2741,18.6848,3101.2474,15.8785,37.9673,14.0869,12.5525,13.2681,13.1615,12.6458,10.3883,10.018,,,
2021-12-20,84.6339,48.9204,33.0993,90.1115,2707.2232,24.4107,26.261,18.6801,3100.9877,15.8728,37.9656,14.0836,12.548,13.2661,13.1628,12.6429,10.3856,10.0141,,,
2021-12-21,84.5629,48.8955,33.0774,90.0268,2704.7875,24.3893,26.2328,18.6705,3099.1601,15.8592,37.9585,14.0791,12.535,13.2582,13.1571,12.6344,10.3776,10.0076,,,
2021-12-22,84.557,48.8862,33.071,90.0011,2704.445,24.3851,26.2265,18.6673,3099.1132,15.8551,37.955,14.0778,12.5302,13.2558,13.1601,12.6312,10.3781,10.0071,,,
2021-12-23,84.5774,48.908,33.0806,90.0076,2704.832,24.3973,26.2286,18.6698,3099.2438,15.8569,37.9629,14.0793,12.5327,13.2575,13.1619,12.6325,10.3785,10.0081,,,
2021-12-24,84.5993,48.9111,33.081,89.9971,2705.1908,24.3876,26.2296,18.6736,3099.4645,15.8612,37.9601,14.0808,12.5376,13.2617,13.1604,12.6297,10.3784,10.0086,,,
2021-12-27,84.6303,48.9301,33.0922,90.0407,2706.1711,24.401,26.2359,18.6822,3100.2894,15.8688,37.9737,14.086,12.5383,13.2685,13.1645,12.635,10.382,10.0135,,,
2021-12-28,84.6186,48.9224,33.0904,90.0257,2705.6821,24.3891,26.2301,18.6796,3098.9702,15.8631,37.9706,14.0855,12.5329,13.2667,13.165,12.6336,10.3819,10.0142,,,
2021-12-29,84.6326,48.9312,33.0985,90.043,2706.5145,24.3981,26.239,18.6833,3099.6408,15.8683,37.9775,14.0889,12.5356,13.2681,13.1639,12.6347,10.3821,10.0156,,,
2021-12-30,84.6407,48.9368,33.1031,90.0672,2706.7895,24.3953,26.2314,18.684,3099.458,15.8695,37.9865,14.0894,12.5364,13.2704,13.1664,12.6371,10.384,10.0142,,,
2021-12-31,84.661,48.9509,33.1162,90.1089,2707.4733,24.4032,26.2391,18.6875,3100.2391,15.8718,37.9917,14.0944,12.5395,13.274,13.1677,12.6408,10.3869,10.024,,,
2022-01-03,84.6886,48.9716,33.1291,90.1414,2708.3959,24.4149,26.2455,18.6911,3100.9004,15.8751,38.0059,14.0996,12.5434,13.2783,13.1719,12.6451,10.3913,10.0224,,,
2022-01-04,84.6533,48.9508,33.1228,90.08,2706.5741,24.3803,26.2164,18.684,3099.8303,15.8659,37.9979,14.0954,12.5337,13.2715,13.1686,12.6413,10.3853,10.0125,,,
2022-01-05,84.6435,48.9502,33.1276,90.088,2706.3514,24.3794,26.2097,18.6848,3099.7584,15.8655,38.0014,14.0974,12.5327,13.2711,13.1675,12.6422,10.3853,10.0127,,,
2022-01-06,84.6452,48.954,33.1303,90.0722,2705.9022,24.3725,26.2027,18.6827,3100.0631,15.8619,38.0028,14.0995,12.5287,13.2687,13.1644,12.6431,10.3841,10.012,,,
2022-01-07,84.6586,48.9682,33.1417,90.0677,2706.2882,24.363,26.205,18.6857,3099.8936,15.8634,38.012,14.0992,12.5296,13.2676,13.166,12.6426,10.3857,10.012,,,
2022-01-10,84.6639,48.9664,33.1478,90.0456,2705.8946,24.3553,26.1862,18.688,3099.8758,15.8625,38.0172,14.0985,12.5249,13.2679,13.1703,12.6424,10.3874,10.0102,,,
2022-01-11,84.6965,48.9914,33.1586,90.0777,2707.2512,24.3611,26.2031,18.6946,3101.3918,15.8717,38.0296,14.1053,12.5353,13.2724,13.1736,12.6473,10.3915,10.0165,,,
2022-01-12,84.7111,49.0037,33.1659,90.1023,2707.4541,24.3566,26.2083,18.6994,3101.673,15.8749,38.0369,14.1075,12.5369,13.2751,13.175,12.6505,10.3931,10.0196,,,
2022-01-13,84.7491,49.0134,33.1843,90.1416,2709.0118,24.3674,26.2219,18.7063,3102.7744,15.8871,38.0441,14.1123,12.5399,13.2806,13.1741,12.6553,10.3967,10.0252,,,
2022-01-14,84.7678,49.027,33.1888,90.1653,2709.6288,24.3733,26.2281,18.7103,3103.867,15.8916,38.0476,14.1172,12.5436,13.2839,13.1754,12.6581,10.3977,10.0276,,,
2022-01-17,84.7721,49.0282,33.1922,90.1262,2709.0451,24.3587,26.2146,18.713,3103.9262,15.8896,38.0479,14.1141,12.5395,13.2827,13.1751,12.6576,10.3982,10.0245,,,
2022-01-18,84.7743,49.0342,33.1871,90.1383,2708.8139,24.3616,26.2172,18.7126,3104.2662,15.8865,38.0435,14.1176,12.5401,13.2831,13.175,12.6578,10.3964,10.0242,,,
2022-01-19,84.7648,49.0454,33.1859,90.1534,2708.9143,24.3702,26.2233,18.7116,3104.7132,15.8865,38.0424,14.1199,12.5413,13.2836,13.1745,12.6577,10.3957,10.0228,,,
2022-01-20,84.7822,49.0592,33.1911,90.1919,2709.7978,24.3801,26.2321,18.7164,3106.0634,15.8934,38.0472,14.1235,12.5471,13.287,13.1836,12.6619,10.3983,10.0269,,,
2022-01-21,84.7978,49.0682,33.1991,90.2163,2710.5116,24.3825,26.2369,18.7189,3106.9967,15.8965,38.0577,14.1266,12.5494,13.2888,13.1858,12.6664,10.4005,10.0285,,,
2022-01-24,84.8166,49.0855,33.2076,90.2297,2711.1779,24.3835,26.2401,18.7239,3107.8458,15.9016,38.065,14.1299,12.5534,13.2915,13.1889,12.6698,10.4042,10.0317,,,
2022-01-25,84.8283,49.1009,33.2135,90.2548,2712.2268,24.3883,26.2469,18.7287,3108.8658,15.9097,38.0737,14.1335,12.5612,13.2961,13.1929,12.6738,10.4077,10.0351,,,
2022-01-27,84.8027,49.0932,33.2049,90.1986,2710.4673,24.3597,26.2253,18.7231,3108.203,15.8984,38.071,14.127,12.5552,13.2903,13.1853,12.6702,10.4064,10.0296,,,
2022-01-28,84.8164,49.099,33.2046,90.2042,2710.6681,24.3661,26.2322,18.7266,3108.0754,15.9011,38.0671,14.1286,12.5581,13.2929,13.1796,12.6734,10.4047,10.0291,,,
2022-01-31,84.8661,49.1261,33.2148,90.3182,2713.3586,24.4057,26.2639,18.7385,3108.9042,15.9154,38.0914,14.1415,12.5693,13.301,13.1808,12.6824,10.4101,10.038,,,
2022-02-01,84.7609,49.0573,33.1804,90.1249,2707.3789,24.3304,26.1929,18.7134,3105.2482,15.8869,38.0478,14.1186,12.5438,13.2759,13.1563,12.6653,10.3965,10.02,,,
2022-02-02,84.7286,49.0388,33.1764,90.0574,2705.2513,24.3044,26.162,18.7038,3103.1786,15.8784,38.0339,14.1077,12.5343,13.2671,13.1365,12.6585,10.3924,10.0136,,,
2022-02-03,84.743,49.0457,33.1829,90.0644,2705.9212,24.299,26.1605,18.7066,3104.1298,15.8817,38.045,14.1102,12.5412,13.27,13.148,12.6607,10.3978,10.0163,,,
2022-02-04,84.7463,49.0688,33.1879,90.0701,2706.2161,24.303,26.1628,18.7066,3104.3785,15.881,38.0412,14.111,12.5418,13.2696,13.1458,12.6616,10.397,10.0161,,,
2022-02-08,84.8143,49.1184,33.2116,90.2102,2709.7754,24.3688,26.2074,18.7225,3107.7869,15.898,38.0848,14.128,12.5542,13.2821,13.1589,12.6752,10.405,10.0275,,,
2022-02-09,84.8348,49.14,33.2159,90.2566,2710.7507,24.3915,26.2357,18.7242,3108.8125,15.8996,38.0879,14.1335,12.5582,13.2851,13.1712,12.6778,10.4049,10.0295,,,
2022-02-10,85.0036,49.2193,33.2561,90.4658,2717.9655,24.4409,26.3055,18.7614,3115.3742,15.9437,38.1632,14.1612,12.5897,13.3192,13.2141,12.7015,10.4275,10.0574,,,
2022-02-11,85.0425,49.2521,33.2641,90.5279,2720.0043,24.4604,26.334,18.7691,3116.73,15.9627,38.1768,14.1726,12.5978,13.3241,13.2253,12.7092,10.4291,10.0626,,,
2022-02-14,85.0998,49.2825,33.2851,90.6111,2722.4149,24.4926,26.3622,18.7841,3118.4453,15.9759,38.199,14.1832,12.6071,13.3336,13.2345,12.7177,10.4356,10.0719,,,
2022-02-15,85.1052,49.2825,33.2963,90.602,2722.1745,24.4915,26.3564,18.7863,3118.2787,15.9756,38.199,14.1818,12.6045,13.3347,13.2337,12.7177,10.4372,10.0741,,,
2022-02-16,85.1191,49.2948,33.3075,90.619,2722.7335,24.4875,26.3616,18.7909,3118.6602,15.9757,38.2062,14.1834,12.6087,13.3382,13.2406,12.7192,10.4388,10.0753,,,
2022-02-17,85.1361,49.3021,33.3112,90.6083,2723.4218,24.481,26.3618,18.7957,3117.7162,15.9785,38.2155,14.1833,12.6126,13.3405,13.2471,12.7193,10.4416,10.0769,,,
2022-02-18,85.1572,49.3163,33.3182,90.6368,2724.6027,24.4951,26.3656,18.8008,3118.8822,15.9871,38.2252,14.1876,12.6189,13.346,13.2632,12.7233,10.4482,10.0797,,,
2022-02-21,85.1809,49.3326,33.3335,90.652,2725.0861,24.4973,26.3719,18.8023,3119.6809,15.9855,38.2313,14.1887,12.6215,13.347,13.2726,12.7256,10.4489,10.0836,,,
2022-02-22,85.1753,49.3203,33.3283,90.6259,2724.4452,24.4818,26.3654,18.8021,3119.5269,15.9816,38.2218,14.1852,12.6197,13.347,13.2692,12.7227,10.4467,10.0809,,,
2022-02-23,85.1886,49.3387,33.3369,90.6581,2725.105,24.4921,26.3711,18.8039,3120.1979,15.9883,38.2316,14.1902,12.6247,13.3502,13.2679,12.7261,10.4502,10.0833,,,
2022-02-24,85.1917,49.341,33.3398,90.627,2724.1549,24.4826,26.3551,18.801,3119.0078,15.9873,38.2105,14.1873,12.6241,13.349,13.2609,12.7256,10.443,10.0817,,,
2022-02-25,85.198,49.3455,33.3364,90.6422,2724.9193,24.4819,26.3521,18.8028,3118.8323,15.989,38.2281,14.1892,12.6249,13.3502,13.2686,12.7258,10.4477,10.0826,,,
2022-02-28,85.1979,49.3485,33.3415,90.6793,2725.1808,24.4945,26.3588,18.8053,3119.8693,15.9884,38.2302,14.192,12.6229,13.3506,13.2691,12.7275,10.4478,10.0826,,,
2022-03-02,85.1688,49.3274,33.3304,90.5973,2723.2042,24.4707,26.3438,18.7953,3118.4526,15.9726,38.2083,14.1844,12.616,13.3436,13.262,12.7227,10.4428,10.0793,,,
2022-03-03,85.1474,49.3043,33.3214,90.5597,2721.5054,24.4529,26.3397,18.7905,3116.722,15.9617,38.1989,14.1777,12.6094,13.3379,13.2441,12.718,10.4368,10.0739,,,
2022-03-04,85.1571,49.3192,33.3267,90.5872,2722.4372,24.4622,26.3475,18.7935,3117.4824,15.9658,38.2032,14.1822,12.612,13.3412,13.247,12.7206,10.4388,10.0768,,,
2022-03-07,85.1256,49.3049,33.3226,90.5062,2720.2172,24.436,26.327,18.7851,3114.9736,15.9522,38.1925,14.1747,12.6051,13.3351,13.2296,12.7165,10.4334,10.0698,,,
2022-03-08,85.1237,49.3165,33.3221,90.5062,2720.1068,24.4342,26.324,18.7838,3114.712,15.9486,38.1871,14.174,12.6072,13.3348,13.2275,12.7159,10.4336,10.0692,,,
2022-03-09,85.1208,49.3252,33.3176,90.5142,2720.1718,24.4432,26.3349,18.7864,3114.9603,15.9477,38.1952,14.1768,12.6069,13.3352,13.223,12.7172,10.4342,10.0708,,,
2022-03-10,85.1391,49.3374,33.321,90.5837,2721.5389,24.4658,26.3501,18.7911,3115.9064,15.9595,38.2147,14.1853,12.6085,13.3391,13.2421,12.7207,10.4388,10.0722,,,
2022-03-11,85.1472,49.3431,33.3246,90.56,2721.3795,24.459,26.3513,18.7944,3116.2915,15.9599,38.2162,14.1846,12.6118,13.3422,13.2286,12.7226,10.4406,10.0726,,,
2022-03-14,85.1839,49.377,33.3404,90.6048,2723.1078,24.4686,26.3642,18.8045,3118.0265,15.9709,38.2305,14.1918,12.6188,13.3483,13.2354,12.7285,10.4453,10.0812,23.399,,
2022-03-15,85.2411,49.3908,33.3653,90.677,2726.1192,24.4876,26.388,18.8215,3120.945,15.9915,38.2656,14.2016,12.6311,13.361,13.2466,12.7385,10.4569,10.0898,23.4079,,
2022-03-16,85.2758,49.3896,33.3845,90.7183,2727.3685,24.5002,26.3823,18.8289,3121.9177,16.0004,38.2834,14.2045,12.6309,13.3664,13.2518,12.7396,10.4596,10.0923,23.4207,,
2022-03-17,85.3026,49.4131,33.3862,90.7767,2728.6367,24.507,26.418,18.8326,3124.0032,16.0075,38.2948,14.214,12.6422,13.3685,13.2608,12.7461,10.4647,10.096,23.4369,,
2022-03-21,85.3569,49.4443,33.4146,90.8269,2730.4575,24.516,26.4315,18.843,3125.5304,16.0155,38.323,14.2221,12.6501,13.3783,13.2689,12.7533,10.4709,10.1022,23.455,,
2022-03-22,85.3503,49.4535,33.4148,90.8175,2730.1914,24.524,26.4317,18.84,3125.6442,16.0074,38.3219,14.2213,12.6492,13.3778,13.274,12.7522,10.4709,10.1001,23.4643,,
2022-03-23,85.3592,49.4546,33.4171,90.8329,2730.717,24.5334,26.4345,18.8428,3126.5159,16.0108,38.3294,14.2236,12.6531,13.379,13.2874,12.7541,10.4717,10.0998,23.4824,,
2022-03-24,85.3837,49.4672,33.4269,90.9565,2731.195,24.5331,26.4348,18.8469,3125.9684,16.0136,38.3373,14.2342,12.6541,13.3821,13.2833,12.7568,10.4736,10.0989,23.4717,,
2022-03-25,85.3965,49.4848,33.431,91.054,2732.1116,24.5488,26.4426,18.8524,3128.4586,16.0189,38.3471,14.2402,12.6585,13.3895,13.2914,12.7599,10.4766,10.1049,23.4825,,
2022-03-28,85.4256,49.5079,33.4419,91.1043,2732.4418,24.5634,26.4503,18.8589,3129.6253,16.0199,38.3549,14.245,12.6585,13.393,13.2905,12.7641,10.4784,10.1049,23.4915,,
2022-03-29,85.4264,49.5219,33.4433,91.1114,2732.691,24.5641,26.4544,18.8592,3130.2711,16.022,38.3605,14.2494,12.6614,13.3924,13.2975,12.7663,10.4788,10.1057,23.4941,,
2022-03-30,85.4528,49.5354,33.4544,91.1361,2734.2539,24.569,26.4645,18.8676,3131.3187,16.0339,38.3778,14.253,12.6643,13.3981,13.3098,12.7712,10.4848,10.1114,23.4893,,
2022-03-31,85.493,49.5483,33.47,91.2055,2734.9708,24.5863,26.4814,18.8727,3132.8786,16.0402,38.3832,14.26,12.6681,13.4029,13.3112,12.7751,10.4849,10.1137,23.502,,
2022-04-04,85.5329,49.5722,33.4881,91.1567,2735.9694,24.565,26.4826,18.8789,3134.1244,16.0439,38.4015,14.2623,12.675,13.4097,13.3086,12.7809,10.4895,10.1177,23.5049,,
2022-04-05,85.5445,49.5935,33.4891,91.2654,2736.6698,24.5803,26.4932,18.8806,3135.252,16.0464,38.4105,14.2701,12.6793,13.4114,13.312,12.7838,10.4915,10.1222,23.528,,
2022-04-06,85.5316,49.5834,33.4895,91.2476,2736.261,24.5795,26.484,18.8809,3134.8018,16.0418,38.4171,14.2669,12.6738,13.41,13.3129,12.781,10.4915,10.1233,23.5345,,
